sentence_id_ai,speech_id,electoral_term,session,party,first_name,last_name,date,topic,combined_text,combined_text_preprocessed
3034963,1091002,20,100,SPD,armand,zorn,2023-04-27,Policy,"Die aktuelle Debatte, die gerade im Europäischen Parlament geführt wird, verdeutlicht, dass wir als Europäische Union und auch als Bundesrepublik auf einem guten Weg sind. Die KI-Verordnung, zumindest der Entwurf, sieht vor, dass wir KI nach einem risikobasierten und anwendungszweckbasierten Ansatz unterscheiden.",aktuelle debatte europäischen parlament geführt verdeutlicht europäische union bundesrepublik guten kiverordnung zumindest entwurf sieht ki risikobasierten anwendungszweckbasierten ansatz unterscheiden
3034967,1091002,20,100,SPD,armand,zorn,2023-04-27,Society,"Allerdings zeigt sich jetzt schon, dass eine Lücke entsteht. Für jede KI, die entwickelt wird, die am Ende nicht mehr für den entsprechenden Zweck eingesetzt werden kann, entsteht eine Lücke.",zeigt lücke entsteht ki entwickelt ende mehr entsprechenden zweck eingesetzt entsteht lücke
3034970,1091002,20,100,SPD,armand,zorn,2023-04-27,Economy,"Liebe Kolleginnen und Kollegen, es ist nun mal so, dass insbesondere Mitarbeiterinnen und Mitarbeiter da an einer wichtigen Stelle sind. Denn sie müssen nicht nur mit KI-Systemen arbeiten; oft sind sie auch diejenigen, die an erster Stelle davon betroffen sind, wenn KI am Ende bestimmte Konsequenzen hat, die vorher nicht gesehen wurden.",kolleginnen kollegen insbesondere mitarbeiterinnen mitarbeiter wichtigen stelle müssen kisystemen arbeiten oft diejenigen erster stelle davon betroffen ki ende bestimmte konsequenzen vorher gesehen wurden
3034971,1091002,20,100,SPD,armand,zorn,2023-04-27,Society,"Denn sie müssen nicht nur mit KI-Systemen arbeiten; oft sind sie auch diejenigen, die an erster Stelle davon betroffen sind, wenn KI am Ende bestimmte Konsequenzen hat, die vorher nicht gesehen wurden. Deswegen: Wenn es darum geht, KI sicher zu gestalten, KI nachhaltig zu gestalten, künstliche Intelligenz zum Wohle von Mensch und Natur zu gestalten, brauchen wir mehr betriebliche Mitbestimmung und auch mehr Möglichkeiten im Unternehmen, da konkret anzupacken.",müssen kisystemen arbeiten oft diejenigen erster stelle davon betroffen ki ende bestimmte konsequenzen vorher gesehen wurden geht ki sicher gestalten ki nachhaltig gestalten künstliche intelligenz wohle mensch natur gestalten brauchen mehr betriebliche mitbestimmung mehr möglichkeiten unternehmen konkret anzupacken
3040974,1091424,20,102,FDP,volker,wissing,2023-05-10,Policy,"Wir sind beispielsweise in Hessen und Rheinland-Pfalz mit einem Projekt am Start, das es ermöglicht, die Zustimmung zum Verlegen einer Leitung digital zu beantragen, was enorm Zeit spart. Auch das Thema „künstliche Intelligenz“ ist in aller Munde.",beispielsweise hessen rheinlandpfalz projekt start ermöglicht zustimmung verlegen leitung digital beantragen enorm zeit spart thema „künstliche intelligenz“ munde
3040977,1091424,20,102,FDP,volker,wissing,2023-05-10,Policy,"Wir waren jetzt beim G-7-Digitalministertreffen aktiv und haben uns dort dafür eingesetzt, dass wir eine Art Regulierungsrahmen auf G-7-Ebene vereinbaren. In engen Gesprächen mit der EU-Kommission sind wir dabei, auch einen Regulierungsrahmen für künstliche Intelligenz zu schaffen; denn wir brauchen vertrauenswürdige künstliche Intelligenz.",beim gdigitalministertreffen aktiv eingesetzt art regulierungsrahmen gebene vereinbaren engen gesprächen eukommission regulierungsrahmen künstliche intelligenz schaffen brauchen vertrauenswürdige künstliche intelligenz
3040980,1091424,20,102,FDP,volker,wissing,2023-05-10,Economy,Die Auswirkungen von künstlicher Intelligenz auf das Wachstumspotenzial der Volkswirtschaften sind enorm. Deswegen dürfen wir die künstliche Intelligenz nicht verdrängen.,auswirkungen künstlicher intelligenz wachstumspotenzial volkswirtschaften enorm dürfen künstliche intelligenz verdrängen
3040981,1091424,20,102,FDP,volker,wissing,2023-05-10,Society,"Deswegen dürfen wir die künstliche Intelligenz nicht verdrängen. Aber wir müssen dafür sorgen, dass wir nicht manipuliert werden, sondern dass künstliche Intelligenz uns dient.",dürfen künstliche intelligenz verdrängen müssen sorgen manipuliert künstliche intelligenz dient
3041086,1091444,20,102,SPD,hubertus,heil,2023-05-10,Economy,"Aber wir haben eine Demografie, die uns vor erhebliche Herausforderungen stellt. Natürlich werden auch KI und Produktivitätsfortschritte einen Beitrag dazu leisten müssen.",demografie erhebliche herausforderungen stellt ki produktivitätsfortschritte leisten müssen
3041281,1091493,20,102,SPD,hubertus,heil,2023-05-10,Economy,"Ich will Ihnen erst mal die Angst davor nehmen, dass Digitalisierung und Einsatz von KI in der Summe Arbeit vernichten werden. Es wird einzelne Bereiche geben, wo menschliche Arbeit durch technischen Fortschritt und Produktivitätsfortschritt ersetzt wird, gerade beim Einsatz von KI bei Handel, Banken und Versicherungen.",angst nehmen digitalisierung einsatz ki summe arbeit vernichten einzelne bereiche geben menschliche arbeit technischen fortschritt produktivitätsfortschritt ersetzt beim einsatz ki handel banken versicherungen
3041282,1091493,20,102,SPD,hubertus,heil,2023-05-10,Economy,"Es wird einzelne Bereiche geben, wo menschliche Arbeit durch technischen Fortschritt und Produktivitätsfortschritt ersetzt wird, gerade beim Einsatz von KI bei Handel, Banken und Versicherungen. Aber wir haben auch aktuelle Studien – zum Beispiel gestern des Berichts des Rats der Arbeitswelt, aber auch andere Studien –, aus denen wir klar erkennen können, dass Digitalisierung und KI uns eher helfen werden, nicht nur in einigen Bereichen, Fachkräftesicherung betreiben zu können.",einzelne bereiche geben menschliche arbeit technischen fortschritt produktivitätsfortschritt ersetzt beim einsatz ki handel banken versicherungen aktuelle studien – beispiel gestern berichts rats arbeitswelt studien – denen erkennen digitalisierung ki eher helfen bereichen fachkräftesicherung betreiben
3041332,1091504,20,102,SPD,hubertus,heil,2023-05-10,Economy,"Dann würde das zur heftigsten Wachstumsbremse und zum Schaden für dieses Land. Deshalb: All die Register ziehen, die ich vorher schon mal erwähnt habe, also im Inland auf Produktivität setzen, durchaus auch auf KI, und qualifizierte Zuwanderung hinkriegen!",heftigsten wachstumsbremse schaden land all register ziehen vorher erwähnt inland produktivität setzen durchaus ki qualifizierte zuwanderung hinkriegen
3046456,1091940,20,103,Linke,andrej,hunko,2023-05-11,Policy,"Wir begrüßen das. Den Gedanken, den Umweltschutz als Menschenrecht aufzuwerten, halten wir für sehr wichtig, ebenso die dringende Notwendigkeit der Erarbeitung einer internationalen Konvention in puncto künstliche Intelligenz.",begrüßen gedanken umweltschutz menschenrecht aufzuwerten halten wichtig ebenso dringende notwendigkeit erarbeitung internationalen konvention puncto künstliche intelligenz
3046958,1091965,20,103,Linke,petra,sitte,2023-05-11,Science,Zweitens. Quantenalgorithmen könnten gängige – – – Lassen Sie mich doch mal zu Ende reden.,zweitens quantenalgorithmen könnten gängige – – – lassen ende reden
3046959,1091965,20,103,Linke,petra,sitte,2023-05-11,Security,Quantenalgorithmen könnten gängige – – – Lassen Sie mich doch mal zu Ende reden. Quantenalgorithmen könnten gängige Verschlüsselungsmethoden obsolet machen.,quantenalgorithmen könnten gängige – – – lassen ende reden quantenalgorithmen könnten gängige verschlüsselungsmethoden obsolet
3047052,1091971,20,103,Grüne,tobias b.,bacherle,2023-05-11,Science,"Das, finde ich, ist der Teil, der sehr spannend wird. Aber wahr ist auch, dass wir gerade noch diskutieren: Wie kriegen wir eigentlich grundlegende Informatikkenntnisse, IT-Kenntnisse und ein Verständnis für Algorithmen in die Breite?",finde teil spannend wahr diskutieren kriegen grundlegende informatikkenntnisse itkenntnisse verständnis algorithmen breite
3047108,1091975,20,103,SPD,ye-one,rhie,2023-05-11,Science,"Unsere Gesundheitsversorgung zum Beispiel: Mit Quantencomputing könnte die optimale Zusammensetzung von Wirkstoffen in Medikamenten individuell berechnet werden. Oder im Bereich der Mobilität: Quantenalgorithmen können große Verkehrsflüsse besser steuern und so dafür sorgen, dass alle schneller ans Ziel kommen.",gesundheitsversorgung beispiel quantencomputing optimale zusammensetzung wirkstoffen medikamenten individuell berechnet bereich mobilität quantenalgorithmen große verkehrsflüsse besser steuern sorgen schneller ans ziel kommen
3049953,1092189,20,103,FDP,nicole,westig,2023-05-11,Society,"Dabei geht es bei dieser Diagnose um chronische Schmerzen mit belastenden Folgen auch für die Psyche. Diese Koalition hat sich vorgenommen, den Data Health Gap für Frauen zu schließen.",geht diagnose chronische schmerzen belastenden folgen psyche koalition vorgenommen data health gap frauen schließen
3055242,1092683,20,105,Grüne,anja,reinalter,2023-05-24,Society,Wie haben wir das geschafft? Mit Hilfe von KI wurde das Matching deutlich verbessert.,geschafft hilfe ki wurde matching deutlich verbessert
3055808,1092733,20,105,SPD,simona,koß,2023-05-24,Policy,"Das Grundgesetz hat sich im Vereinigungsprozess durchgesetzt gegen den Verfassungsentwurf des Runden Tisches in der DDR. Und es bleibt in Arbeit: Künstliche Intelligenz und Klimawandel verändern unsere Gesellschaft so stark, dass wir das Grundgesetz stetig weiterentwickeln müssen.",grundgesetz vereinigungsprozess durchgesetzt verfassungsentwurf runden tisches ddr bleibt arbeit künstliche intelligenz klimawandel verändern gesellschaft stark grundgesetz stetig weiterentwickeln müssen
3056904,1092795,20,106,Linke,anke,domscheit-berg,2023-05-25,Policy,"Was für ein Blödsinn! In Schweden siedeln sich Rechenzentren in extra Data Parks an, die für Abwärmenutzung optimiert sind.",blödsinn schweden siedeln rechenzentren extra data parks abwärmenutzung optimiert
3060135,1092994,20,106,Grüne,anna,christmann,2023-05-25,Policy,"Wir hatten gerade erst das Handlungskonzept Quantentechnologien, das die Bundesregierung vorgelegt hat für eine Schlüsseltechnologie, die viele Potenziale mit sich bringt. Wir diskutieren über Künstliche Intelligenz und heute über Fusionsenergie.",handlungskonzept quantentechnologien bundesregierung vorgelegt schlüsseltechnologie viele potenziale bringt diskutieren künstliche intelligenz heute fusionsenergie
3060139,1092994,20,106,Grüne,anna,christmann,2023-05-25,Science,"Das Handlungskonzept Quantentechnologien habe ich erwähnt. Beim Thema „künstliche Intelligenz, Daten, Digitalisierung“ haben wir gerade die Mittel für das Dateninstitut freigegeben; das geht los.",handlungskonzept quantentechnologien erwähnt beim thema „künstliche intelligenz daten digitalisierung“ mittel dateninstitut freigegeben geht los
3062511,1093194,20,107,SPD,karl,lauterbach,2023-05-26,Society,"In Japan kann man sehen, was vielleicht auch auf uns zukommen wird. Dort versucht man auf noble Art und Weise, den Menschen bei der Pflege zu ergänzen – durch Roboter, durch entsprechende Technologie, durch künstliche Intelligenz.",japan sehen zukommen versucht noble art weise menschen pflege ergänzen – roboter entsprechende technologie künstliche intelligenz
3063979,1093331,20,107,SPD,zanda,martens,2023-05-26,Economy,"Das geht nicht sofort und nicht in jeder Branche, aber viele Unternehmen denken nicht nur nach, sondern haben eine Viertagewoche bereits eingeführt, und ihre Erfahrung zeigt: immer mit einem positiven Ergebnis für Beschäftigte wie Unternehmen. Wir müssen viel mehr an die Verkürzung menschlicher Arbeitszeit denken, weil immer mehr einfache, monotone, sich wiederholende Tätigkeiten automatisiert, durch Algorithmen und künstliche Intelligenz erledigt werden.",geht sofort branche viele unternehmen denken viertagewoche bereits eingeführt erfahrung zeigt immer positiven ergebnis beschäftigte unternehmen müssen mehr verkürzung menschlicher arbeitszeit denken immer mehr einfache monotone wiederholende tätigkeiten automatisiert algorithmen künstliche intelligenz erledigt
3065753,1093453,20,108,Grüne,cem,özdemir,2023-06-14,Society,"Krisenfester werden wir auch, indem wir moderne Technologien im Stall, auf dem Acker und auf dem Feld nutzen. Deshalb investieren wir in digitale Experimentierfelder, in künstliche Intelligenz und den Ausbau der digitalen Infrastruktur.",krisenfester moderne technologien stall acker feld nutzen investieren digitale experimentierfelder künstliche intelligenz ausbau digitalen infrastruktur
3067154,1093708,20,108,Grüne,max,lucks,2023-06-14,Security,"Es geht um nichts weniger als um unsere kollektive Sicherheit. Wir brauchen mehr Engagement, um zu verhindern, dass Algorithmen die Entscheidung über Leben und Tod treffen.",geht weniger kollektive sicherheit brauchen mehr engagement verhindern algorithmen entscheidung leben tod treffen
3067401,1093726,20,108,SPD,falko,droßmann,2023-06-14,Security,Hier haben wir dringenden Handlungsbedarf. Das Verbot ganzer Waffensysteme ist unsinnig; denn gute KI ist von schlechter KI kaum zu unterscheiden.,dringenden handlungsbedarf verbot ganzer waffensysteme unsinnig gute ki schlechter ki kaum unterscheiden
3067447,1093728,20,108,CDU/CSU,armin,schwarz,2023-06-14,Security,"Ich will in Erinnerung rufen, dass man wehrhaft sein muss, um tatsächlich auch Verhandlungspositionen zu haben. Leidenschaftlich, liebe Kolleginnen und Kollegen, diskutieren wir über Verantwortung und ethische Grundsätze, sei es bei dem Kauf von bewaffneten Drohnen, von KI oder von automatisierten Waffensystemen.",erinnerung rufen wehrhaft tatsächlich verhandlungspositionen leidenschaftlich kolleginnen kollegen diskutieren verantwortung ethische grundsätze sei kauf bewaffneten drohnen ki automatisierten waffensystemen
3072000,1094111,20,109,FDP,daniel,föst,2023-06-15,Policy,"Dies kann aber – es ist mir wichtig, das zu betonen – nur ein erster Schritt sein. Viel wichtiger ist es, dass wir die großen Prozesse angehen: den digitalen Bauantrag, der jetzt tatsächlich im Rahmen der Umsetzung des Onlinezugangsgesetzes erprobt wird, davon ausgehend maschinenlesbare Daten und ein Algorithmus, der zu der Aussage führt: „Dieser Bauantrag ist in Ordnung, den kann man freigeben“, oder: „Schau besser noch mal drauf“.",– wichtig betonen – erster schritt wichtiger großen prozesse angehen digitalen bauantrag tatsächlich rahmen umsetzung onlinezugangsgesetzes erprobt davon ausgehend maschinenlesbare daten algorithmus aussage führt „dieser bauantrag ordnung freigeben“ „schau besser drauf“
3075556,1094401,20,110,CDU/CSU,mathias,middelberg,2023-06-16,Economy,"Die Ampelregierung macht sie ärmer. Gleichzeitig erleben wir eine Zeit grundlegenden wirtschaftlichen und technischen Umbruchs: Bekämpfung des Klimawandels, die grundlegende Umstellung der Energiegewinnung, neue Antriebstechniken, künstliche Intelligenz.",ampelregierung macht ärmer gleichzeitig erleben zeit grundlegenden wirtschaftlichen technischen umbruchs bekämpfung klimawandels grundlegende umstellung energiegewinnung neue antriebstechniken künstliche intelligenz
